variant,quarter,snapshot_date,miss_rank,ticker,why_missed,entry_score_0_100,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,rm_buy_review_flag,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,tier_structure_score,hp_structure_score,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,return_20d_pct,return_60d_pct,winner_90d_30pct,loser_90d_minus30pct,return_10d_pct,return_30d_pct,return_90d_pct
high_conviction_top10_v2_final,2024Q2,2024-05-09,20,STKL,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-20.2329,-19.5051,False,False,-19.3595,-18.3406,-22.9985
high_conviction_top10_v2_final,2024Q3,2024-09-11,1,EPM,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,11.4754,13.7295,False,False,12.7049,15.5738,14.9590
high_conviction_top10_v2_final,2024Q3,2024-08-09,2,LFST,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,8.6806,18.4028,True,False,0.8681,21.0069,33.3333
high_conviction_top10_v2_final,2024Q3,2024-08-09,3,PBI,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,-0.9845,-3.7975,False,False,5.3446,-8.8608,13.2208
high_conviction_top10_v2_final,2024Q3,2024-09-16,4,SLQT,NOT_IN_TOP10,80,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,0.4808,17.7885,True,False,-6.7308,8.1731,32.6923
high_conviction_top10_v2_final,2024Q3,2024-08-08,5,STKL,NOT_IN_TOP10,80,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,5.7895,1.5790,False,False,11.5790,17.7193,27.3684
high_conviction_top10_v2_final,2024Q3,2024-08-08,6,CDE,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,14.7170,16.7924,False,False,18.8679,-0.1887,11.5094
high_conviction_top10_v2_final,2024Q3,2024-08-14,7,CIFR,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,HPC-ready power infrastructure,"[""bitcoin mining scale"", ""data center operations certification""]",infrastructure_provider,medium,capacity,accelerating,,0,,,,30,0,,,,,,-20.0000,8.0000,True,False,0.2500,-22.7500,83.7500
high_conviction_top10_v2_final,2024Q3,2024-08-08,8,TBLA,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,12.8617,2.8939,False,False,6.4309,2.8939,7.3955
high_conviction_top10_v2_final,2024Q3,2024-08-12,9,AMRX,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,9.2664,10.2960,False,False,3.6036,7.5933,18.4041
high_conviction_top10_v2_final,2024Q3,2024-08-07,10,BVS,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,15.5502,33.8517,True,False,-4.3062,13.9952,37.3206
high_conviction_top10_v2_final,2024Q3,2024-08-07,11,HRTG,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,101.9355,20.5161,True,False,95.2258,101.1613,40.3871
high_conviction_top10_v2_final,2024Q3,2024-08-27,12,LFCR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-12.0898,-2.9361,False,False,-17.6166,-18.4801,28.8428
high_conviction_top10_v2_final,2024Q3,2024-08-08,13,LYFT,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,24.4300,35.8306,True,False,25.9501,17.2638,56.3518
high_conviction_top10_v2_final,2024Q3,2024-08-06,14,NPKI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.6083,-13.2603,False,False,-3.1630,-8.5158,-20.0730
high_conviction_top10_v2_final,2024Q3,2024-07-29,15,NWL,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-17.5028,-14.9387,False,False,-17.6143,-20.5128,6.2430
high_conviction_top10_v2_final,2024Q3,2024-08-08,16,PAYO,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,9.3991,18.3359,True,False,10.0154,10.0154,59.4761
high_conviction_top10_v2_final,2024Q3,2024-08-02,17,SABR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-6.4516,16.4516,False,False,-9.3548,-5.1613,3.2258
high_conviction_top10_v2_final,2024Q3,2024-08-08,18,UPWK,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-4.0123,7.7160,True,False,-0.4115,-3.3951,50.0000
high_conviction_top10_v2_final,2024Q3,2024-08-08,19,WTI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,1.7937,25.1121,False,False,2.6906,-8.9686,8.5202
high_conviction_top10_v2_final,2024Q3,2024-07-31,20,DRS,NOT_IN_TOP10,75,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-2.5741,-0.4937,False,False,-3.3145,0.6347,0.141
high_conviction_top10_v2_final,2024Q4,2024-11-08,1,PBI,NOT_IN_TOP10,86,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,-8.2004,-18.1093,False,False,-16.9704,-10.2506,-1.3667
high_conviction_top10_v2_final,2024Q4,2024-11-08,2,STGW,NOT_IN_TOP10,85,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,6.9388,-15.9184,False,False,1.0884,1.4966,-13.3333
high_conviction_top10_v2_final,2024Q4,2024-11-08,3,DCGO,NOT_IN_TOP10,84,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,14.5503,11.6402,False,False,5.8201,8.9947,29.8942
high_conviction_top10_v2_final,2024Q4,2024-11-13,4,AIOT,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,32.8302,6.2264,True,False,38.8679,24.7170,60.5660
high_conviction_top10_v2_final,2024Q4,2024-11-08,5,TBLA,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,7.2289,12.3494,False,False,-5.7229,20.7831,17.7711
high_conviction_top10_v2_final,2024Q4,2024-11-13,6,EPM,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,5.0269,-2.1544,False,False,5.2065,-1.4363,-4.8474
high_conviction_top10_v2_final,2024Q4,2024-10-31,7,RSI,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,6.6376,18.8646,False,False,1.2227,25.8515,25.0655
high_conviction_top10_v2_final,2024Q4,2024-10-30,8,JBLU,NOT_IN_TOP10,80,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,-2.1346,31.5271,False,False,4.5977,-1.9704,-1.3136
high_conviction_top10_v2_final,2024Q4,2024-11-07,9,KRO,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-11.1628,-27.8295,False,False,-12.2481,-19.4574,-26.2791
high_conviction_top10_v2_final,2024Q4,2024-10-30,10,MIR,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,26.3403,35.6643,False,False,16.3170,31.0800,14.5299
high_conviction_top10_v2_final,2024Q4,2024-10-24,11,RBBN,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,15.5172,19.8276,False,False,4.5977,10.9195,18.9655
high_conviction_top10_v2_final,2024Q4,2024-10-31,12,RIG,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,1.1962,-12.4402,False,False,7.6555,4.3062,-8.3732
high_conviction_top10_v2_final,2024Q4,2024-11-01,13,SABR,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,13.6223,13.0031,False,False,13.6223,21.9814,4.9536
high_conviction_top10_v2_final,2024Q4,2024-11-08,14,BNED,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,4.1905,-2.5714,False,False,-5.2381,9.6190,5.7143
high_conviction_top10_v2_final,2024Q4,2024-11-01,15,CNK,NOT_IN_TOP10,78,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,8.1489,3.89,False,False,8.5848,20.7914,-3.2528
high_conviction_top10_v2_final,2024Q4,2024-10-31,16,TRUP,NOT_IN_TOP10,78,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-1.0313,-6.6272,False,False,0.0955,2.4637,-8.919
high_conviction_top10_v2_final,2024Q4,2024-10-24,17,LC,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,22,0,,,,,,5.6386,10.8696,False,False,-7.4728,12.6359,16.1005
high_conviction_top10_v2_final,2024Q4,2024-11-08,18,CTLP,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-1.4115,-3.2573,False,False,-5.9718,0.2171,-5.8632
high_conviction_top10_v2_final,2024Q4,2024-10-25,19,HLX,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,9.2161,-1.9068,False,False,-2.3305,15.8898,-7.5212
high_conviction_top10_v2_final,2024Q4,2024-11-13,20,NTRA,NOT_IN_TOP10,76,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,8.749,8.8326,False,False,5.6763,7.0648,9.0962
high_conviction_top10_v2_final,2025Q1,2025-02-27,1,AAOI,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,RM3 - Mid-price dislocation momentum,,1,CATV and datacenter capacity ramp,"[""1.8 GHz amplifier orders"", ""US-based automated production"", ""datacenter demand""]",direct_beneficiary,high,revenue,accelerating,,13,,,,10,0,,,,,,-11.9583,-45.5417,False,False,-41.0417,-36.0417,-26.4583
high_conviction_top10_v2_final,2025Q1,2025-02-21,2,SABR,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-22.4638,-50.7246,False,True,-5.0725,-15.2174,-37.6812
high_conviction_top10_v2_final,2025Q1,2025-02-28,3,STGW,NOT_IN_TOP10,82,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-5.4264,-12.2481,False,False,-5.2713,-6.2015,-24.9612
high_conviction_top10_v2_final,2025Q1,2025-02-28,4,ARLO,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,-14.6049,-20.7502,False,False,-12.4501,-21.2290,9.7366
high_conviction_top10_v2_final,2025Q1,2025-03-07,5,KRO,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.7762,-3.6223,False,False,0.9056,-15.1358,-16.3001
high_conviction_top10_v2_final,2025Q1,2025-02-25,6,MAX,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-1.1294,-13.0390,False,False,-10.1643,4.3121,7.0842
high_conviction_top10_v2_final,2025Q1,2025-02-27,7,RSI,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-11.0400,-2.0800,False,False,-20.3200,-14.2400,-0.0800
high_conviction_top10_v2_final,2025Q1,2025-02-07,8,CTLP,NOT_IN_TOP10,80,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,13.4312,-18.2844,False,False,25.8465,-3.7246,-6.6591
high_conviction_top10_v2_final,2025Q1,2025-02-28,9,LFST,NOT_IN_TOP10,80,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-12.8991,-16.2197,False,False,-9.1954,-14.9425,-24.5211
high_conviction_top10_v2_final,2025Q1,2025-01-30,10,DCH,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,10.3774,-23.2075,False,False,-7.5472,-10.3774,-27.9245
high_conviction_top10_v2_final,2025Q1,2025-02-27,11,TBLA,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-5.1613,-2.9032,False,False,-7.4194,-4.8387,17.7419
high_conviction_top10_v2_final,2025Q1,2025-03-11,12,ASAN,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,22,0,,,,,,20.1154,47.9802,False,False,19.1261,27.6175,20.6925
high_conviction_top10_v2_final,2025Q1,2025-02-14,13,PGY,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,-25.2602,-30.6731,False,False,-5.8293,-20.3331,-2.5677
high_conviction_top10_v2_final,2025Q1,2025-02-11,14,MPAA,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,63.9626,36.9735,True,False,62.8705,58.3463,53.3541
high_conviction_top10_v2_final,2025Q1,2025-02-27,15,NPKI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.0000,-1.3722,True,False,-0.8576,-0.3431,39.1081
high_conviction_top10_v2_final,2025Q1,2025-02-19,16,CEG,NOT_IN_TOP10,75,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-35.5857,-40.5176,False,False,-28.2635,-31.293,-9.7001
high_conviction_top10_v2_final,2025Q1,2025-02-19,17,NEO,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-10.8927,-21.5397,False,True,-21.5397,-19.2465,-34.5618
high_conviction_top10_v2_final,2025Q1,2025-01-24,18,PBI,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,27.2397,14.6489,False,False,4.7215,28.4504,2.5424
high_conviction_top10_v2_final,2025Q1,2025-02-07,19,RBLX,NOT_IN_TOP10,75,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-9.3867,-23.1969,False,False,-0.8847,-19.3732,5.0382
high_conviction_top10_v2_final,2025Q1,2025-02-14,20,KELYA,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-6.0309,-21.3184,False,False,-2.5947,-8.1346,-13.7447
high_conviction_top10_v2_final,2025Q2,2025-05-08,1,KRO,NOT_IN_TOP10,80,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-13.7701,-15.3743,False,False,-5.7487,-11.8984,-27.5401
high_conviction_top10_v2_final,2025Q2,2025-05-08,2,CDE,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,34.2357,51.1146,True,False,18.6306,48.4076,57.4841
high_conviction_top10_v2_final,2025Q2,2025-05-08,3,LZ,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,10.2207,4.5296,False,False,9.8722,8.5947,-0.5807
high_conviction_top10_v2_final,2025Q2,2025-05-07,4,WTI,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,25.0000,48.2759,True,False,25.0000,44.8276,49.1379
high_conviction_top10_v2_final,2025Q2,2025-05-08,5,ACAD,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,22,0,,,,,,49.5924,41.8478,True,False,49.3886,51.4946,61.6848
high_conviction_top10_v2_final,2025Q2,2025-05-07,6,ARRY,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,34.0996,50.9579,False,False,39.1762,43.6782,13.2184
high_conviction_top10_v2_final,2025Q2,2025-05-07,7,CCC,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,4.3995,15.3389,False,False,8.7990,6.8966,18.5494
high_conviction_top10_v2_final,2025Q2,2025-05-09,8,CTLP,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,11.1682,41.5918,True,False,6.4185,20.5392,42.2336
high_conviction_top10_v2_final,2025Q2,2025-05-09,9,LYFT,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,4.7424,12.2484,False,False,14.3637,6.6530,-3.0365
high_conviction_top10_v2_final,2025Q2,2025-05-01,10,MAX,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.5045,10.4944,False,False,4.4400,4.4400,1.3118
high_conviction_top10_v2_final,2025Q2,2025-05-08,11,MQ,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,24.5863,40.4255,True,False,23.8771,27.8960,34.2790
