sample_id,quarter,ticker,event_date,revenue_bucket,pre_llm_fundamental_bucket,pre_llm_fundamental_score,score_change,entry_qoq_pct,profitability_score,operating_cash_flow_score,financing_dependence_score,tradable_date,entry_open,accession,exhibit_doc,source_doc_type,text_len,text_path,snippet_count,quality_flags,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch
HP002018,2025Q3,TEX,2025-07-31,$2B-$10B,mixed,2.0,3.0000,26.8899,1.0,1.0,1.0,2025-08-01,50.02,0000097216-25-000136,terexearningsreleaseexq2-25.htm,earnings_exhibit,31978,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TEX_000009721625000136_terexearningsreleaseexq2-25.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002019,2025Q3,THRM,2025-07-24,$500M-$1B,good,5.0,5.0000,34.0900,1.0,1.0,1.0,2025-07-25,33.080002,0000950170-25-098130,thrm-ex99_1.htm,earnings_exhibit,28496,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/THRM_000095017025098130_thrm-ex99_1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002020,2025Q3,TPL,2025-08-06,$100M-$500M,strong,7.0,0.0000,-30.0489,2.0,2.0,1.0,2025-08-07,319.443329,0001811074-25-000075,investorpresentationq220.htm,earnings_exhibit,61290,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TPL_000181107425000075_investorpresentationq220.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002021,2025Q3,TPR,2025-08-14,$2B-$10B,strong,8.0,4.0000,22.6745,2.0,2.0,1.0,2025-08-15,96.139999,0001140361-25-031018,ef20053800_ex99-1.htm,earnings_exhibit,41366,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TPR_000114036125031018_ef20053800_ex99-1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002022,2025Q3,TRS,2025-07-29,$100M-$500M,mixed,1.0,2.0000,50.2575,1.0,1.0,0.0,2025-07-30,35.009998,0000842633-25-000113,trs_06302025xexhibit991.htm,earnings_exhibit,26701,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TRS_000084263325000113_trs_06302025xexhibit991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002023,2025Q3,TXT,2025-07-24,$2B-$10B,good,4.0,4.0000,18.5529,1.0,1.0,1.0,2025-07-25,80.449997,0000217346-25-000066,q220258-kex991.htm,earnings_exhibit,25951,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TXT_000021734625000066_q220258-kex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002024,2025Q3,VERX,2025-08-06,$100M-$500M,good,4.0,-1.0000,-28.1283,1.0,2.0,-1.0,2025-08-07,27.110001,0001558370-25-010402,verx-20250806xex99d1.htm,earnings_exhibit,42145,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/VERX_000155837025010402_verx-20250806xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002025,2025Q3,VSEC,2025-07-30,$100M-$500M,weak,-4.0,-8.0000,18.6992,-1.0,-1.0,-1.0,2025-07-31,146.0,0000102752-25-000066,vse-prxq2x2025earningsrele.htm,earnings_exhibit,26202,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/VSEC_000010275225000066_vse-prxq2x2025earningsrele.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002026,2025Q3,VST,2025-08-07,$2B-$10B,weak,-1.0,-1.0000,46.0323,-1.0,2.0,-1.0,2025-08-08,206.110001,0001193125-25-174942,d929557dex991.htm,earnings_exhibit,30798,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/VST_000119312525174942_d929557dex991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002027,2025Q3,VVX,2025-08-04,$2B-$10B,mixed,0.0,1.0000,18.0483,1.0,-1.0,0.0,2025-08-05,53.830002,0001601548-25-000049,q22025pressreleasevf.htm,earnings_exhibit,23301,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/VVX_000160154825000049_q22025pressreleasevf.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002028,2025Q3,WDC,2025-07-30,$2B-$10B,weak,-4.0,0.0000,66.1074,-1.0,-1.0,-1.0,2025-07-31,74.25,0000106040-25-000030,a4ex991-pressreleaseq425.htm,earnings_exhibit,29572,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WDC_000010604025000030_a4ex991-pressreleaseq425.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002029,2025Q3,WERN,2025-07-29,$500M-$1B,strong,6.0,2.0000,21.5185,1.0,2.0,1.0,2025-07-30,29.93,0000793074-25-000038,wern-2025x630xex991.htm,earnings_exhibit,39909,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WERN_000079307425000038_wern-2025x630xex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002030,2025Q3,WLDN,2025-08-07,$100M-$500M,strong,6.0,5.0000,138.0952,1.0,2.0,1.0,2025-08-08,100.0,0001558370-25-010784,wldn-20250807xex99d1.htm,earnings_exhibit,25163,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WLDN_000155837025010784_wldn-20250807xex99d1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002031,2025Q3,WMG,2025-08-07,$2B-$10B,strong,6.0,2.0000,11.4766,1.0,1.0,1.0,2025-08-08,31.18,0001319161-25-000022,q32025ex991.htm,earnings_exhibit,39129,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WMG_000131916125000022_q32025ex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002032,2025Q3,WOR,2025-09-23,$1B-$2B,strong,8.0,0.0000,-21.2902,2.0,2.0,1.0,2025-09-24,55.27,0001193125-25-213411,wor-ex99_1.htm,earnings_exhibit,32833,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WOR_000119312525213411_wor-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002033,2025Q3,WYNN,2025-08-07,$2B-$10B,strong,6.0,2.0000,20.6497,1.0,2.0,1.0,2025-08-08,104.0,0001174922-25-000111,ex991wrlq22025pressrelease.htm,earnings_exhibit,31063,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WYNN_000117492225000111_ex991wrlq22025pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002034,2025Q3,XMTR,2025-08-05,$100M-$500M,weak,-3.0,0.0000,44.4516,-1.0,-1.0,0.0,2025-08-06,44.779999,0000950170-25-102395,xmtr-ex99_1.htm,earnings_exhibit,32785,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/XMTR_000095017025102395_xmtr-ex99_1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002035,2025Q3,Z,2025-08-06,$1B-$2B,mixed,1.0,2.0000,25.0510,-1.0,2.0,1.0,2025-08-07,82.690002,0001617640-25-000093,exhibit993.htm,earnings_exhibit,35706,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/Z_000161764025000093_exhibit993.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002036,2025Q3,ZG,2025-08-06,$1B-$2B,mixed,1.0,2.0000,24.9069,-1.0,2.0,1.0,2025-08-07,80.489998,0001617640-25-000093,exhibit993.htm,earnings_exhibit,35706,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ZG_000161764025000093_exhibit993.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002037,2025Q4,ADBE,2025-12-10,>$10B,strong,8.0,1.0000,-5.3863,2.0,2.0,1.0,2025-12-11,341.649994,0000796343-25-000135,adbeex991q425.htm,earnings_exhibit,23188,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ADBE_000079634325000135_adbeex991q425.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP002038,2025Q4,ADV,2025-11-06,$2B-$10B,good,4.0,0.0000,-26.2195,-1.0,1.0,1.0,2025-11-07,30.25,0001193125-25-268048,adv-ex99_1.htm,earnings_exhibit,35209,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ADV_000119312525268048_adv-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002039,2025Q4,AHR,2025-11-06,$1B-$2B,weak,-1.0,2.0000,19.9629,-1.0,1.0,0.0,2025-11-07,48.465,0001193125-25-270069,d20290dex992.htm,earnings_exhibit,58967,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AHR_000119312525270069_d20290dex992.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,HP4 - Fundamental reacceleration watch tag
HP002040,2025Q4,AIZ,2025-11-04,$2B-$10B,good,5.0,3.0000,12.8138,1.0,2.0,1.0,2025-11-05,220.630005,0001267238-25-000049,aiz-20250930exx991pressrel.htm,earnings_exhibit,30605,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AIZ_000126723825000049_aiz-20250930exx991pressrel.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002041,2025Q4,ALB,2025-11-05,$2B-$10B,weak,-1.0,-1.0000,34.1899,-1.0,2.0,-1.0,2025-11-06,94.0,0000915913-25-000160,a3q25earningsreleaseex991.htm,earnings_exhibit,39857,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ALB_000091591325000160_a3q25earningsreleaseex991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002042,2025Q4,ALG,2025-11-06,$1B-$2B,strong,7.0,3.0000,-21.9138,1.0,2.0,1.0,2025-11-07,167.940002,0000897077-25-000115,ex991q32025.htm,earnings_exhibit,21709,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ALG_000089707725000115_ex991q32025.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002043,2025Q4,ALGT,2025-11-04,$1B-$2B,strong,6.0,2.0000,18.8803,1.0,2.0,1.0,2025-11-05,59.880001,0001362468-25-000051,a2025q38-kex991.htm,earnings_exhibit,49104,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ALGT_000136246825000051_a2025q38-kex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002044,2025Q4,ANDE,2025-11-04,$2B-$10B,strong,6.0,5.0000,48.9322,1.0,1.0,1.0,2025-11-05,47.419998,0000821026-25-000199,q32025ex-99pressrelease.htm,earnings_exhibit,31175,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ANDE_000082102625000199_q32025ex-99pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002045,2025Q4,APPF,2025-10-30,$500M-$1B,strong,7.0,-1.0000,-22.6148,1.0,2.0,1.0,2025-10-31,219.0,0001433195-25-000140,appfq32025exhibit991.htm,earnings_exhibit,20987,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/APPF_000143319525000140_appfq32025exhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002046,2025Q4,APPN,2025-11-06,$100M-$500M,weak,-1.0,-1.0000,30.1197,-1.0,-1.0,1.0,2025-11-07,38.060001,0001441683-25-000066,appnex991earningsrelease-9.htm,earnings_exhibit,24766,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/APPN_000144168325000066_appnex991earningsrelease-9.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002047,2025Q4,ARWR,2025-11-25,$100M-$500M,weak,-4.0,0.0000,204.7588,-1.0,-1.0,-1.0,2025-11-26,47.389999,0000879407-25-000027,arwr-202511258kex991.htm,earnings_exhibit,14708,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ARWR_000087940725000027_arwr-202511258kex991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002048,2025Q4,ASGN,2025-10-22,$2B-$10B,strong,6.0,1.0000,-24.0988,1.0,1.0,1.0,2025-10-23,44.849998,0000890564-25-000058,earningsrelease-q325.htm,earnings_exhibit,21000,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ASGN_000089056425000058_earningsrelease-q325.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002049,2025Q4,ATMU,2025-11-07,$1B-$2B,strong,7.0,3.0000,16.3280,2.0,1.0,1.0,2025-11-10,48.66,0001921963-25-000132,atmu2025q38-kex991.htm,earnings_exhibit,19617,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ATMU_000192196325000132_atmu2025q38-kex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002050,2025Q4,ATRO,2025-11-04,$100M-$500M,weak,-2.0,-4.0000,48.4483,-1.0,-1.0,0.0,2025-11-05,43.049999,0000008063-25-000081,ex99120250927-pr.htm,earnings_exhibit,41302,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ATRO_000000806325000081_ex99120250927-pr.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002051,2025Q4,AVAV,2025-12-09,$100M-$500M,strong,7.0,7.0000,13.9009,2.0,2.0,1.0,2025-12-10,264.25,0001104659-25-119660,avav-20251209xex99d1.htm,earnings_exhibit,28222,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AVAV_000110465925119660_avav-20251209xex99d1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002052,2025Q4,AXON,2025-11-04,$500M-$1B,good,3.0,2.0000,-31.0709,2.0,1.0,1.0,2025-11-05,563.840027,0001628280-25-048845,axon-20251104xex991.htm,earnings_exhibit,47328,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AXON_000162828025048845_axon-20251104xex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002053,2025Q4,BBY,2025-11-25,$2B-$10B,strong,6.0,3.0000,10.7815,1.0,1.0,1.0,2025-11-26,80.660004,0000764478-25-000050,bby-fy26q3xexx99.htm,earnings_exhibit,24985,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BBY_000076447825000050_bby-fy26q3xexx99.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002054,2025Q4,BCO,2025-11-05,$2B-$10B,mixed,2.0,3.0000,13.2710,1.0,1.0,0.0,2025-11-06,113.860001,0000078890-25-000311,exhibit9922025q3.htm,earnings_exhibit,60030,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BCO_000007889025000311_exhibit9922025q3.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002055,2025Q4,BE,2025-10-28,$500M-$1B,weak,-4.0,0.0000,294.9297,-1.0,-1.0,-1.0,2025-10-29,129.300003,0001628280-25-046745,ex991_q32025financialresul.htm,earnings_exhibit,36285,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BE_000162828025046745_ex991_q32025financialresul.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002056,2025Q4,BHF,2025-11-06,$1B-$2B,weak,-4.0,0.0000,49.7265,-1.0,-1.0,-1.0,2025-11-07,65.699997,0001685040-25-000065,ex991newsreleaseofbrightho.htm,earnings_exhibit,13790,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BHF_000168504025000065_ex991newsreleaseofbrightho.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002057,2025Q4,BKNG,2025-10-28,>$10B,strong,8.0,1.0000,-5.2822,2.0,2.0,1.0,2025-10-29,208.000397,0001075531-25-000050,q3-25bkngearningsrelease.htm,earnings_exhibit,33900,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BKNG_000107553125000050_q3-25bkngearningsrelease.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP002058,2025Q4,BLDR,2025-10-30,>$10B,strong,8.0,2.0000,-11.2076,1.0,2.0,1.0,2025-10-31,112.5,0001193125-25-257380,bldr-ex99_1.htm,earnings_exhibit,31542,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BLDR_000119312525257380_bldr-ex99_1.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP002059,2025Q4,BTSG,2025-10-20,$2B-$10B,weak,-2.0,0.0000,49.4505,-1.0,-1.0,0.0,2025-10-21,29.92,0001193125-25-243598,btsg-ex99_1.htm,earnings_exhibit,27456,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BTSG_000119312525243598_btsg-ex99_1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002060,2025Q4,BTSGU,2025-10-20,$2B-$10B,weak,-2.0,0.0000,50.9072,-1.0,-1.0,0.0,2025-10-21,103.129997,0001193125-25-243598,btsg-ex99_1.htm,earnings_exhibit,27456,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BTSGU_000119312525243598_btsg-ex99_1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002061,2025Q4,BXP,2025-10-28,$1B-$2B,good,5.0,2.0000,10.9676,1.0,2.0,1.0,2025-10-29,73.050003,0001037540-25-000010,q32025pressrelease.htm,earnings_exhibit,24613,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/BXP_000103754025000010_q32025pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002062,2025Q4,CBZ,2025-10-29,$500M-$1B,good,3.0,4.0000,-28.6463,2.0,1.0,1.0,2025-10-30,53.080002,0000944148-25-000020,q32025earningrelease.htm,earnings_exhibit,36133,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBZ_000094414825000020_q32025earningrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002063,2025Q4,CENX,2025-11-21,$1B-$2B,good,4.0,3.0000,20.6026,2.0,1.0,1.0,2025-11-24,27.219999,0001628280-25-053603,a20250930q3ex991earningsre.htm,earnings_exhibit,21408,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CENX_000162828025053603_a20250930q3ex991earningsre.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002064,2025Q4,CGNX,2025-10-29,$100M-$500M,strong,6.0,4.0000,14.8494,2.0,1.0,1.0,2025-10-30,44.240002,0000851205-25-000061,a9282025-xex991xq32025earn.htm,earnings_exhibit,27505,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CGNX_000085120525000061_a9282025-xex991xq32025earn.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002065,2025Q4,CHRW,2025-10-29,$2B-$10B,strong,6.0,6.0000,35.4304,1.0,1.0,1.0,2025-10-30,149.610001,0001043277-25-000050,ex991earningsreleaseq30930.htm,earnings_exhibit,39578,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRW_000104327725000050_ex991earningsreleaseq30930.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002066,2025Q4,CL,2025-10-31,>$10B,strong,8.0,0.0000,-8.1784,2.0,2.0,1.0,2025-11-03,76.57,0000021665-25-000052,q32025pressreleasetables.htm,earnings_exhibit,32351,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CL_000002166525000052_q32025pressreleasetables.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP002067,2025Q4,CMG,2025-10-29,$2B-$10B,strong,7.0,0.0000,-32.3160,1.0,2.0,1.0,2025-10-30,31.27,0001058090-25-000086,cmg-20251029xex991.htm,earnings_exhibit,25967,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CMG_000105809025000086_cmg-20251029xex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002068,2025Q4,CMI,2025-11-06,>$10B,good,3.0,2.0000,23.1178,2.0,1.0,0.0,2025-11-07,462.799988,0000026172-25-000036,cmi2025q38-kex99.htm,earnings_exhibit,37964,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CMI_000002617225000036_cmi2025q38-kex99.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002069,2025Q4,COHR,2025-11-05,$1B-$2B,strong,6.0,5.0000,68.7157,1.0,2.0,1.0,2025-11-06,153.699997,0001193125-25-266951,d27982dex992.htm,earnings_exhibit,95655,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/COHR_000119312525266951_d27982dex992.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002070,2025Q4,CSGS,2025-11-05,$500M-$1B,good,4.0,4.0000,22.5892,1.0,1.0,1.0,2025-11-06,78.309998,0001193125-25-266919,csgs-ex99_1.htm,earnings_exhibit,32897,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CSGS_000119312525266919_csgs-ex99_1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002071,2025Q4,CTRN,2025-12-02,$100M-$500M,weak,-1.0,1.0000,27.5216,-1.0,-1.0,1.0,2025-12-03,44.25,0001104659-25-117520,tm2532457d1_ex99-1.htm,earnings_exhibit,19051,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CTRN_000110465925117520_tm2532457d1_ex99-1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP002072,2025Q4,CVLT,2025-10-28,$100M-$500M,strong,6.0,1.0000,-25.8822,1.0,2.0,1.0,2025-10-29,145.759995,0001169561-25-000083,q2fy26pressrelease.htm,earnings_exhibit,32874,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CVLT_000116956125000083_q2fy26pressrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002073,2025Q4,CVNA,2025-10-29,>$10B,strong,7.0,1.0000,-20.0225,1.0,1.0,1.0,2025-10-30,312.100006,0001690820-25-000352,ex99_1q32025.htm,earnings_exhibit,40827,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CVNA_000169082025000352_ex99_1q32025.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002074,2025Q4,DASH,2025-11-05,$2B-$10B,good,3.0,0.0000,-22.5132,-1.0,2.0,0.0,2025-11-06,211.259995,0001792789-25-000018,proddashex991-pressrelease.htm,earnings_exhibit,44356,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DASH_000179278925000018_proddashex991-pressrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002075,2025Q4,DDOG,2025-11-06,$1B-$2B,good,4.0,2.0000,34.9220,1.0,2.0,0.0,2025-11-07,184.289993,0001561550-25-000310,ex-991x20250930x8k.htm,earnings_exhibit,29558,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DDOG_000156155025000310_ex-991x20250930x8k.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP002076,2025Q4,DECK,2025-10-23,$500M-$1B,strong,7.0,-2.0000,-28.3053,2.0,2.0,1.0,2025-10-24,88.5,0000910521-25-000041,deckex991pressrelease-9302.htm,earnings_exhibit,13011,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DECK_000091052125000041_deckex991pressrelease-9302.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002077,2025Q4,DOCU,2025-12-04,$1B-$2B,strong,7.0,1.0000,-21.2744,2.0,2.0,1.0,2025-12-05,64.555,0001261333-25-000146,q326ex-991er.htm,earnings_exhibit,33003,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DOCU_000126133325000146_q326ex-991er.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP002078,2025Q4,DUOL,2025-11-05,$100M-$500M,strong,6.0,0.0000,-56.4484,2.0,2.0,0.0,2025-11-06,194.240005,0001628280-25-049514,q3fy25duolingo9-30x25press.htm,earnings_exhibit,5449,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DUOL_000162828025049514_q3fy25duolingo9-30x25press.htm.txt,11,,HP1 - Quality pullback re-rater,,,,
HP002079,2025Q4,DXCM,2025-10-30,$2B-$10B,strong,7.0,1.0000,-30.9335,2.0,2.0,1.0,2025-10-31,59.189999,0001093557-25-000278,dxcm09302025-exhibit991.htm,earnings_exhibit,24037,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/DXCM_000109355725000278_dxcm09302025-exhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
