quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason
2024Q3,REYN,1786431,0001628280-24-035366,2024-08-07,reyn-20240807.htm,reyn-20240807xex991.htm,,3729,25164,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,REZI,1740332,0001740332-24-000051,2024-08-08,rezi-20240807.htm,rezi-20240629prexhibit99.htm,,6761,25234,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RGEN,730272,0001193125-24-188277,2024-07-30;2024-09-18,d848995d8k.htm,d848995dex991.htm;d886256dex991.htm,,3317,24309,0,38,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,RGNX,1590877,0000950170-24-089278,2024-08-01,rgnx-20240801.htm,rgnx-ex99_1.htm,,3447,18180,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RGP,1084765,0001084765-24-000086,2024-07-18,rgp-20240718.htm,rgpq4fy2024pr.htm,,3658,34599,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RGR,95029,0001174947-24-000940,2024-07-31,form8k-32652_rgr.htm,ex99-1.htm,,3484,15355,0,25,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RHP,1040829,0001104659-24-084781,2024-08-01;2024-08-01,tm2420552d2_8ka.htm,tm2420552d2_ex99-1.htm;tm2420552d1_ex99-1.htm,,3819,65770,0,71,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,RICK,935419,0001628280-24-031665,2024-07-11;2024-08-08;2024-09-09,rick-20240711.htm,rick-x3q24salesnewsrelease.htm;ex991_pressrelease8-8x2024.htm,,3172,5837,0,2,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,RIG,1451505,0001451505-24-000110,2024-07-31,rig-20240731x8k.htm,rig-20240731xex99d1.htm,,3039,30825,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RIGL,1034842,0001104659-24-086271,2024-08-06,tm2420634d4_8k.htm,tm2420634d4_ex99-1.htm,,3695,19958,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RILY,1464790,0001213900-24-067363,2024-08-12,ea0210917-8k_briley.htm,ea021091701ex99-1_briley.htm,,4893,13585,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RILYN,1464790,0001213900-24-067363,2024-08-12,ea0210917-8k_briley.htm,ea021091701ex99-1_briley.htm,,4893,13585,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RILYZ,1464790,0001213900-24-067363,2024-08-12,ea0210917-8k_briley.htm,ea021091701ex99-1_briley.htm,,4893,13585,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RIOT,1167419,0001558370-24-010479,2024-07-31,riot-20240731x8k.htm,riot-20240731xex99d1.htm;riot-20240731xex99d2.htm,,3849,47944,0,33,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RIVN,1874178,0001874178-24-000054,2024-08-06,rivn-20240806.htm,ex-991pressrelease2q24earn.htm;ex-9922q24shareholderletter.htm,,4283,74458,0,72,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RJF,720005,0000720005-24-000047,2024-07-24,rjf-20240724.htm,rjf0630q324presentation.htm;rjf20240630q324earnings.htm,,4290,90390,0,53,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RKLB,1819994,0000950170-24-094034,2024-08-08,rklb-20240808.htm,rklb-ex99_1.htm,,3383,24565,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RL,1037038,0001037038-24-000020,2024-08-07,rl-20240807.htm,rl-20240629ex991xpressrele.htm,,3546,41302,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RLAY,1812364,0000950170-24-091802,2024-08-06,rlay-20240806.htm,rlay-ex99_1.htm,,3307,13822,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RLGT,1171155,0000950170-24-105909,2024-09-12,rlgt-20240912.htm,rlgt-ex99_1.htm,,4584,31480,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RLJ,1511337,0001511337-24-000022,2024-08-01,rlj-20240801.htm,rljq22024exhibit991.htm,,3481,28099,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RM,1519401,0000950170-24-088606,2024-07-31,rm-20240731.htm,rm-ex99_1.htm;rm-ex99_2.htm,,4117,47242,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RMAX,1581091,0001104659-24-087270,2024-08-08,tm2421160d1_8k.htm,tm2421160d1_ex99-1.htm,,5624,39094,0,48,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RMBS,917273,0000917273-24-000097,2024-07-29,rmbs-20240729.htm,rmbs-ex991_2024630xer.htm,,3405,18015,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RMD,943819,0001193125-24-191487,2024-08-01,d805836d8k.htm,d805836dex991.htm,,4038,24742,0,51,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RMNI,1635282,0001635282-24-000144,2024-07-31,rmni-20240731.htm,rmniq22024earningreleaseex.htm,,4279,26740,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RMR,1644378,0001644378-24-000033,2024-08-01,rmr-20240801.htm,rmr_6302024x8-kxexhibit991.htm,,3135,2036,0,1,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RNAC,1453687,0001453687-24-000100,2024-08-08,rnac-20240808.htm,exhibit991_earningsrelease.htm,,4007,19445,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RNGR,1699039,0001699039-24-000085,2024-07-29,rng-20240729.htm,rngr-063024ex991earningsre.htm,,3570,32559,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROAD,1718227,0001718227-24-000059,2024-08-09,road-20240809.htm,exhibit991_earnings06302024.htm,,3487,19436,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROCK,912562,0000912562-24-000043,2024-07-31,rock-20240731.htm,exhibit991q22024earningsre.htm,,3575,33163,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROG,84748,0000084748-24-000050,2024-07-25,rog-20240725.htm,q22024resultsannouncement.htm,,3756,21723,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROIV,1635088,0001140361-24-036281,2024-08-08,ef20033756_8k.htm,ef20033756_ex99-1.htm,,3468,16726,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROK,1024478,0001024478-24-000086,2024-08-07,rok-20240807.htm,q3fy24ex99.htm,,3079,38700,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROKU,1428439,0001428439-24-000031,2024-08-01,wk-20240801.htm,a08form8ker-exhibit991q224.htm,,3387,28932,0,25,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROL,84839,0000084839-24-000090,2024-07-24,rol-20240724.htm,rol-20240724xex991.htm,,3415,25740,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROOT,1788882,0001628280-24-035599,2024-08-07,root-20240807.htm,q22024shareholderletter.htm,,3554,39238,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROP,882835,0000882835-24-000031,2024-07-24,rop-20240724.htm,a2024q2earningsrelease.htm,,2843,17018,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ROST,745732,0000745732-24-000041,2024-08-22,rost-20240822.htm,q224exhibit991.htm,,3316,14394,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RPAY,1720592,0000950170-24-093923,2024-08-08,rpay-20240808.htm,rpay-ex99_1.htm;rpay-ex99_2.htm;rpay-ex99_3.htm,,4314,103814,0,17,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,RPC,1841968,0000950170-24-093967,2024-08-08,px-20240808.htm,px-ex99_1.htm;px-ex99_2.htm,,3692,88781,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RPD,1560327,0001560327-24-000088,2024-07-09;2024-08-06,rp-20240709.htm,exhibit991.htm;rapid7q220248-kex991.htm,,3625,6890,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,RPRX,1802768,0001193125-24-196475,2024-08-08,d857022d8k.htm,d857022dex991.htm,,3415,35196,0,51,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RRGB,1171759,0001171759-24-000032,2024-08-22,rrgb-20240822.htm,exhibit991q2-2024.htm,,3587,24213,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RRR,1653653,0001193125-24-182864,2024-07-23,d724078d8k.htm,d724078dex991.htm,,2781,11197,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RSG,1060391,0001060391-24-000272,2024-07-24,rsg-20240724.htm,exhibit991q22024.htm;exhibit992q224dividendincr.htm,,6836,38575,0,22,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RSI,1793659,0001793659-24-000057,2024-07-31,rsi-20240731.htm,rsi-20240630exhibit991.htm,,3399,21967,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RSVR,1824403,0001104659-24-084158,2024-07-31,tm2420423d1_8k.htm,tm2420423d1_ex99-1.htm,,3950,22299,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RTX,101829,0000101829-24-000026,2024-07-25,rtx-20240725.htm,a2024-07x258xkerexhibit99.htm,,3767,54335,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RUM,1830081,0001213900-24-067664,2024-08-12,ea0211054-8k_rumble.htm,ea021105402ex99-1_rum.htm,,5687,30923,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RUN,1469367,0001469367-24-000144,2024-08-06,ex101-conformedlunaseniorc.htm,exhibit991q224.htm,,705769,40979,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RVLV,1746618,0000950170-24-091833,2024-08-06,rvlv-20240806.htm,rvlv-ex99_1.htm,,3436,24223,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RVMD,1628171,0000950170-24-092735,2024-08-07,rvmd-20240805.htm,rvmd-ex99_1.htm,,6942,17400,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RVTY,31791,0000031791-24-000018,2024-07-29,pki-20240729.htm,q22024pressrelease.htm,,3719,35651,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RXO,0001929561,0001929561-24-000098,2024-08-07,rxo-20240807.htm,earningspresentation-q22.htm;rxo2024q2pressrelease.htm,,3853,43540,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,RXRX,1601830,0001193125-24-196505,2024-08-08,d856792d8k.htm,d856792dex991.htm;d856792dex992.htm;d856792dex993.htm,,33101,122186,0,46,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,RXST,1111485,0000950170-24-090744,2024-08-05,rxst-20240805.htm,rxst-ex99_1.htm,,3375,14444,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RYAM,1597672,0001597672-24-000030,2024-08-06,ryam-20240806.htm,exhibit991ryamq22024.htm,,3122,42660,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RYTM,1649904,0001104659-24-086081,2024-08-06,tm2420827d1_8k.htm,tm2420827d1_ex99-1.htm,,3571,27488,0,34,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,RYZ,1481582,0000950170-24-087962,2024-07-30,ryi-20240730.htm,ryi-ex99_1.htm;ryi-ex99_2.htm,,4502,45172,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SABR,1597033,0001597033-24-000104,2024-08-01,sabr-20240801.htm,q22024earningsrelease.htm,,3503,45490,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SAFE,1095651,0001095651-24-000018,2024-07-29,safe-20240729x8k.htm,safe-20240729xex99d1.htm;safe-20240729xex99d2.htm,,4471,45304,0,26,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SAFT,1172052,0001172052-24-000032,2024-08-07,saft-20240807x8k.htm,saft-20240807xex99d1.htm,,3051,20649,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SAH,1043509,0001043509-24-000062,2024-08-05,sah-20240805.htm,q220248kexhibit991.htm;sah2024q2exhibit992.htm,,3924,104103,0,24,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SAIA,1177702,0000950170-24-086727,2024-07-26,saia-20240726.htm,saia-ex99_1.htm,,3286,16548,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SAIC,1571123,0001571123-24-000125,2024-09-05,saic-20240905.htm,saic8k09052024-exhibit991.htm,,4079,35115,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SAMG,1549966,0000950170-24-089266,2024-08-01,samg-20240801.htm,samg-ex99_1.htm,,3580,36401,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SBAC,1034054,0001193125-24-187567,2024-07-29,d859348d8k.htm,d859348dex991.htm,,3165,44300,0,38,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SBFM,1402328,0001683168-24-005903,2024-08-19,sunshine_8k.htm,sunshine_ex9901.htm,,3595,4972,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SBGI,0001971213,0001971213-24-000053,2024-08-07,sbgi-20240807.htm,exhibit991-2q24pressreleas.htm,,4219,25365,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SBH,1368458,0001193125-24-196450,2024-08-08,d833149d8k.htm,d833149dex991.htm,,3436,32808,0,47,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SBRA,1492298,0001492298-24-000024,2024-08-07,sbra-20240807.htm,sbraex9912024q2.htm;sbraex9922024q2-final.htm;sbraex9932024q2.htm,,4801,117647,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,SBUX,829224,0000829224-24-000041,2024-07-30,sbux-20240730.htm,sbux-6302024xexhibit991.htm,,2744,36447,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SCCO,1001838,0001558370-24-009916,2024-07-19,R2.htm,scco-20240719xex99d1.htm,,2419,30213,0,38,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SCHL,866729,0000866729-24-000014,2024-07-18;2024-09-26,schl-20240718.htm,schl53124-pr.htm;fy25q1pressrelease.htm,,3192,28454,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,SCHW,316709,0000316709-24-000056,2024-07-16,schw-20240716.htm,a2q24exhibit991.htm,,3499,39476,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SCL,94049,0000950170-24-088232,2024-07-31,scl-20240731.htm,scl-ex99_1.htm;scl-ex99_2.htm,,3397,32540,0,18,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SCLX,1820190,0000950170-24-079287,2024-07-01;2024-08-01,sclx-20240701.htm,sclx-ex99_1.htm;sclx-ex99_1.htm,,6195,19974,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SCSC,918965,0000918965-24-000026,2024-08-27,scsc-20240827.htm,scansourceearningsinfogr.htm;scscexhibit9916302024.htm,,3882,58911,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SCVL,895447,0000950170-24-103723,2024-09-05,scvl-20240905.htm,scvl-ex99_1.htm,,3471,24578,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SD,1349436,0001628280-24-035696,2024-08-07,sd-20240806.htm,sd06302024-ex991earningsre.htm,,3219,30949,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SEAT,1856031,0000950170-24-091202,2024-08-06,seat-20240801.htm,seat-ex99_1.htm,,5065,20242,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SEDG,1419612,0001178913-24-002467,2024-08-07,zk2431802.htm,exhibit_99-1.htm,,3499,36490,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SEI,1697500,0001193125-24-176889,2024-07-10;2024-08-08,d859401d8k.htm,d859401dex991.htm;d859401dex992.htm;d859401dex993.htm,,14088,41094,0,8,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,SEIC,350894,0000350894-24-000099,2024-07-24,seic-20240724.htm,seic-earningsreleaseex9917.htm,,3767,22288,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SEM,1320414,0001104659-24-079579,2024-07-12;2024-08-01,tm2419380d1_8k.htm,tm2419380d1_ex99-1.htm;tm2420448d2_ex99-1.htm,,3633,10446,0,35,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,SEMR,1831840,0001628280-24-034778,2024-08-05,semr-20240805.htm,semrush8-kexhibit991q22024.htm,,3448,24788,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SENS,1616543,0001104659-24-087268,2024-08-08,tm2420870d1_8k.htm,tm2420870d1_ex99-1.htm,,3734,11647,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SERA,1534969,0001534969-24-000151,2024-08-07,sera-20240807.htm,sera-20240807x8kxexhibit991.htm,,3428,10885,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SEVN,1452477,0001452477-24-000028,2024-07-29,sevn-20240729.htm,sevn_063024xearningsxpre.htm;sevn_063024xpressrelease.htm,,2999,38329,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SFIX,1576942,0001576942-24-000087,2024-09-24,sfix-20240924.htm,exhibit991-q424.htm,,3827,23486,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SFM,1575515,0001575515-24-000120,2024-07-29,sfm-20240729.htm,sfm-20240630xex991.htm;sfm-ex992.htm;sfm-ex993.htm,,5854,53083,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,SG,0001477815,0001628280-24-036126,2024-08-08,sg-20240808.htm,q224sweetgreenearningsrele.htm,,3398,35667,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SGHT,1531177,0000950170-24-089277,2024-08-01,sght-20240801.htm,sght-ex99_1.htm;sght-ex99_2.htm,,3893,47054,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SGMT,0001400118,0001104659-24-089340,2024-08-14,tm2421625d1_8k.htm,tm2421625d1_ex99-1.htm;tm2421625d1_ex99-2.htm,,3960,40728,0,22,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:fetched,True,included
2024Q3,SGRY,1638833,0001638833-24-000132,2024-08-06,sgry-20240806.htm,exhibit991q22024earningsre.htm,,3360,25212,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SHAK,1620533,0001620533-24-000083,2024-08-01,shak-20240801.htm,a2q24shareholderletter.htm;shak-20240801_exhibit991.htm,,4029,87480,0,8,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SHC,1822479,0001822479-24-000038,2024-08-05,shc-20240805.htm,august52024-ex991.htm,,3668,35003,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SHLS,1831651,0001831651-24-000097,2024-08-06,shls-20240806.htm,exhibit991earningsrelease2.htm,,3423,30622,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SHO,1295810,0001558370-24-011209,2024-08-07,sho-20240807x8k.htm,sho-20240807xex99d1.htm;sho-20240807xex99d2.htm,,4338,90839,0,121,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SHOO,913241,0001493152-24-029685,2024-07-31,form8-k.htm,ex99-1.htm,,4370,19728,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SHW,89800,0000089800-24-000103,2024-07-23,shw-20240723.htm,shwearningsrelease2q2024.htm,,3405,25568,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SIBN,1459839,0001459839-24-000061,2024-08-05,sibn-20240804.htm,exhibit991_sibn6302024earn.htm,,6492,11901,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SIG,832988,0000832988-24-000191,2024-09-12,sig-20240912.htm,fy25ex99109x12x24pressrele.htm,,3537,44359,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SIGA,1010086,0001140361-24-035316,2024-08-01,ef20033337_8k.htm,ef20033337_ex99-1.htm,,3529,13241,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SIGI,230557,0000230557-24-000018,2024-07-18,sigi-20240718.htm,q22024pressreleaseexh991.htm;q22024pressreleasesuppleme.htm;sigiinvestorpresentation.htm,,4826,82700,0,28,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,SILA,1567925,0001567925-24-000079,2024-08-06,cik0001567925-20240806.htm,exhibit991-q22024earningsr.htm,,4160,27208,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SIRI,908937,0000908937-24-000019,2024-08-01,siri-20240801.htm,siriq22024earningsrelease.htm,,3816,32891,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SITC,894315,0000950170-24-087497,2024-07-30,sitc-20240730.htm,sitc-ex99_1.htm;sitc-sitc_8k_earnings_2q24.pdf,,3808,1050941,0,37,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,SJM,91419,0000091419-24-000075,2024-08-28,sjm-20240828.htm,sjm20240828exhibit991.htm,,3445,31828,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SKT,899715,0000899715-24-000115,2024-08-01,skt-20240801.htm,skt8kex991june302024.htm,,4386,129103,0,55,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SKWD,0001519449,0001519449-24-000031,2024-08-05,skwd-20240805.htm,earningsrelease-ex9912q2024.htm,,3405,23439,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SKY,90896,0000950170-24-091834,2024-08-06,sky-20240806.htm,sky-ex99_1.htm,,4317,20268,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SKYT,1819974,0001819974-24-000026,2024-08-07,skyt-20240807.htm,skyt-20240807xex991.htm,,3563,28483,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,SKYW,793733,0001558370-24-010174,2024-07-25,skyw-20240725x8k.htm,skyw-20240725xex99d1.htm,,3621,13999,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
