Ticker,Revenue group,Net income group,Assets,Financing cash flow,Investing cash flow,Operating cash flow,return from 2024 q3 to today,revenue_value,net_income_margin,operating_cash_flow_margin,fcf_proxy,fcf_proxy_margin,financing_dependence,accrual_spread,asset_turnover,cash_quality_score,cash_quality_bucket
TXT,$2B-$10B,191000000,16856000000,-376000000,-29000000,163000000,1.6998,3024000000.0,0.063161,0.053902,134000000.0,0.044312,0.0,0.009259,0.179402,0.088955,0 to 1 okay
TYL,$100M-$500M,30875000,4676663000,-117121000,-600000,74709000,-31.8901,471853000.0,0.065434,0.158331,74109000.0,0.15706,0.0,-0.092898,0.100895,0.222493,0 to 1 okay
UAL,$10B-$50B,-194000000,71104000000,-563000000,-1968000000,3142000000,88.0952,11429000000.0,-0.016974,0.274915,1174000000.0,0.102721,0.0,-0.291889,0.160736,0.085747,0 to 1 okay
UBER,$2B-$10B,-157000000,38699000000,-107000000,-399000000,606000000,3.6982,8823000000.0,-0.017794,0.068684,207000000.0,0.023461,0.0,-0.086479,0.22799,0.005667,0 to 1 okay
UBSI,$100M-$500M,98307000,29926482000,532453000,91434000,118154000,36.9011,263249000.0,0.373437,0.44883,209588000.0,0.796159,2.022621,-0.075392,0.008797,-0.830404,-1 to 0 mixed
UCB,$100M-$500M,62300000,27297251000,-140560000,181295000,90093000,32.2454,219896000.0,0.283316,0.409707,271388000.0,1.234165,0.0,-0.126392,0.008056,1.517481,1 to 2 good
UDR,$100M-$500M,30964000,11373242000,-51659000,-117340000,168015000,-15.3377,399549000.0,0.077497,0.420512,50675000.0,0.126831,0.0,-0.343014,0.035131,0.204328,0 to 1 okay
UEIC,$100M-$500M,-61363000,355872000,-3812000,-4831000,-2025000,-63.9415,108377000.0,-0.566199,-0.018685,-6856000.0,-0.063261,0.0,-0.547515,0.304539,-0.62946,-1 to 0 mixed
UFCS,$100M-$500M,694000,3144190000,-4133000,-32501000,-6786000,88.5489,267104000.0,0.002598,-0.025406,-39287000.0,-0.147085,0.0,0.028004,0.084952,-0.200495,-1 to 0 mixed
UFPI,$2B-$10B,126069000,3696789000,-59368000,-41858000,-37076000,-13.9743,2975091000.0,0.042375,-0.012462,-78934000.0,-0.026532,0.0,0.054837,0.804777,-0.093831,-1 to 0 mixed
UHS,$2B-$10B,163115000,13555959000,-105891000,-178311000,290753000,-4.1441,3467518000.0,0.047041,0.08385,112442000.0,0.032427,0.0,-0.03681,0.255793,0.079468,0 to 1 okay
UIS,$500M-$1B,-175400000,1965400000,-7600000,-11500000,12800000,-36.715,516400000.0,-0.339659,0.024787,1300000.0,0.002517,0.0,-0.364446,0.262745,-0.337142,-1 to 0 mixed
ULCC,$500M-$1B,-13000000,4993000000,44000000,10000000,-25000000,-20.1431,848000000.0,-0.01533,-0.029481,-15000000.0,-0.017689,0.051887,0.014151,0.169838,-0.113208,-1 to 0 mixed
ULH,$100M-$500M,24876000,1253523000,-3724000,-29748000,64481000,-41.8204,437396000.0,0.056873,0.14742,34733000.0,0.079409,0.0,-0.090547,0.348933,0.136282,0 to 1 okay
ULTA,$2B-$10B,347051000,5375719000,-296249000,-110080000,304901000,40.2104,2634263000.0,0.131745,0.115744,194821000.0,0.073957,0.0,0.016001,0.49003,0.1737,0 to 1 okay
UNH,>$50B,5611000000,273720000000,13190000000,-11020000000,16327000000,-39.6191,91931000000.0,0.061035,0.177601,5307000000.0,0.057728,0.143477,-0.116566,0.335858,-0.024714,-1 to 0 mixed
UPBD,$1B-$2B,47330000,2721430000,-69408000,-9570000,105417000,-36.7091,1016061000.0,0.046582,0.103751,95847000.0,0.094332,0.0,-0.057169,0.373356,0.140914,0 to 1 okay
UPS,$10B-$50B,1895000000,70857000000,4000000,-1813000000,2357000000,-26.4857,22925000000.0,0.082661,0.102814,544000000.0,0.02373,0.000174,-0.020153,0.323539,0.106216,0 to 1 okay
UPST,$100M-$500M,-129254000,2017100000,20971000,-25852000,-75727000,40.711,102927000.0,-1.255783,-0.735735,-101579000.0,-0.986903,0.203746,-0.520048,0.051027,-2.446433,<=-2 bad
UPWK,$100M-$500M,17167000,1037541000,-152031000,152136000,-8701000,0.2326,160858000.0,0.106721,-0.054091,143435000.0,0.891687,0.0,0.160813,0.155038,0.676783,0 to 1 okay
URI,$2B-$10B,451000000,25589000000,-186000000,-760000000,939000000,48.2529,3285000000.0,0.137291,0.285845,179000000.0,0.05449,0.0,-0.148554,0.128375,0.191781,0 to 1 okay
USB,$2B-$10B,1698000000,663491000000,6901000000,4943000000,842000000,39.0605,7175000000.0,0.236655,0.117352,5785000000.0,0.806272,0.961812,0.119303,0.010814,-0.157491,-1 to 0 mixed
USNA,$100M-$500M,18383000,632757000,-3199000,-3378000,12833000,-57.8559,248360000.0,0.074018,0.051671,9455000.0,0.03807,0.0,0.022347,0.392505,0.067394,0 to 1 okay
UTHR,$500M-$1B,240900000,7167000000,48600000,-221100000,374800000,79.8563,506900000.0,0.475242,0.739396,153700000.0,0.303216,0.095877,-0.264155,0.070727,0.68258,0 to 1 okay
UTI,$100M-$500M,2648000,740685000,85525000,-26614000,-4315000,127.5016,283824000.0,0.00933,-0.015203,-30929000.0,-0.108972,0.301331,0.024533,0.383191,-0.450039,-1 to 0 mixed
UTZ,$100M-$500M,-9127000,2746736000,7452000,-14018000,-8443000,-52.5841,351433000.0,-0.025971,-0.024024,-22461000.0,-0.063913,0.021205,-0.001946,0.127946,-0.111088,-1 to 0 mixed
UVV,$2B-$10B,86577000,2586345000,-16760000,-142661000,44882000,9.9566,2091150000.0,0.041402,0.021463,-97779000.0,-0.046758,0.0,0.019939,0.808535,-0.045234,-1 to 0 mixed
V,$10B-$50B,8436000000,90499000000,-9273000000,-835000000,8031000000,17.1235,15921000000.0,0.529866,0.504428,7196000000.0,0.451982,0.0,0.025438,0.175925,0.930972,0 to 1 okay
VAC,$1B-$2B,87000000,9680000000,-194000000,-37000000,-50000000,-17.3029,1169000000.0,0.074423,-0.042772,-87000000.0,-0.074423,0.0,0.117194,0.120764,-0.234388,-1 to 0 mixed
VAL,$100M-$500M,46700000,4322200000,0,-56200000,151700000,28.9086,430100000.0,0.108579,0.352709,95500000.0,0.222041,0.0,-0.244129,0.09951,0.330621,0 to 1 okay
VC,$500M-$1B,34000000,2727000000,-5000000,-20000000,-19000000,7.7263,967000000.0,0.03516,-0.019648,-39000000.0,-0.040331,0.0,0.054809,0.354602,-0.114788,-1 to 0 mixed
VCTR,$100M-$500M,49273000,2542616000,-62469000,-1546000,64156000,57.8606,201320000.0,0.24475,0.318677,62610000.0,0.310997,0.0,-0.073927,0.079178,0.555747,0 to 1 okay
VECO,$100M-$500M,8741000,1229041000,-27441000,-762000,13918000,4.5785,477038000.0,0.018323,0.029176,13156000.0,0.027579,0.0,-0.010852,0.388138,0.045902,0 to 1 okay
VERX,$100M-$500M,-18132000,759927000,-1531000,-14297000,3491000,-65.4101,132751000.0,-0.136587,0.026297,-10806000.0,-0.081401,0.0,-0.162884,0.174689,-0.217987,-1 to 0 mixed
VFC,$10B-$50B,1386941000,13990488000,-1268847000,903735000,864288000,41.8681,11841840000.0,0.117122,0.072986,1768023000.0,0.149303,0.0,0.044136,0.846421,0.178153,0 to 1 okay
VIAV,$500M-$1B,25600000,1850500000,29300000,-105300000,90600000,547.842,842500000.0,0.030386,0.107537,-14700000.0,-0.017448,0.034777,-0.077151,0.455282,-0.02184,-1 to 0 mixed
VITL,$100M-$500M,7150000,275178000,-998000,8519000,5403000,-72.5873,119172000.0,0.059997,0.045338,13922000.0,0.116823,0.0,0.014659,0.433072,0.147501,0 to 1 okay
VLTO,$1B-$2B,225000000,5693000000,-147000000,-9000000,156000000,-9.2533,1225000000.0,0.183673,0.127347,147000000.0,0.12,0.0,0.056327,0.215177,0.19102,0 to 1 okay
VMC,$1B-$2B,120700000,14076900000,-181100000,-61700000,221300000,17.6919,1649000000.0,0.073196,0.134203,159600000.0,0.096786,0.0,-0.061007,0.117142,0.169982,0 to 1 okay
VREX,$100M-$500M,7200000,1249600000,-900000,-7500000,23600000,-13.8283,433800000.0,0.016598,0.054403,16100000.0,0.037114,0.0,-0.037805,0.347151,0.053711,0 to 1 okay
VRSN,$100M-$500M,178700000,1749000000,-222500000,409800000,259000000,49.9437,364400000.0,0.490395,0.710757,668800000.0,1.835346,0.0,-0.220362,0.208348,2.325741,>=2 strong
VRT,$1B-$2B,50300000,7998500000,-18800000,-17400000,42000000,266.7772,1521100000.0,0.033068,0.027612,24600000.0,0.016173,0.0,0.005457,0.190173,0.038328,0 to 1 okay
VRTS,$100M-$500M,34643000,3678629000,-115078000,-13145000,-42959000,-35.4076,197874000.0,0.175076,-0.217103,-56104000.0,-0.283534,0.0,0.392179,0.05379,-0.892816,-1 to 0 mixed
VRTX,$2B-$10B,699800000,22730200000,-294700000,-1833600000,899900000,-5.1331,2374800000.0,0.294677,0.378937,-933700000.0,-0.39317,0.0,-0.08426,0.104478,-0.098493,-1 to 0 mixed
VSAT,$2B-$10B,-15534000,7730337000,643630000,-1129843000,505641000,367.1677,2417179000.0,-0.006426,0.209186,-624202000.0,-0.258236,0.266273,-0.215613,0.312687,-0.530935,-1 to 0 mixed
VSCO,$1B-$2B,1000000,4405000000,-132000000,-55000000,-108000000,196.4245,1407000000.0,0.000711,-0.076759,-163000000.0,-0.115849,0.0,0.07747,0.31941,-0.270078,-1 to 0 mixed
VSEC,$100M-$500M,9117000,1350338000,63322000,-14594000,-48674000,103.0699,188587000.0,0.048344,-0.258098,-63268000.0,-0.335484,0.335771,0.306442,0.139659,-1.235796,-2 to -1 weak
VSH,$500M-$1B,111781000,4239923000,27154000,75587000,129893000,22.9317,871046000.0,0.12833,0.149123,205480000.0,0.2359,0.031174,-0.020793,0.205439,0.333056,0 to 1 okay
VST,$2B-$10B,699000000,32966000000,-874000000,-513000000,1435000000,89.0861,4425000000.0,0.157966,0.324294,922000000.0,0.208362,0.0,-0.166328,0.134229,0.366328,0 to 1 okay
VSTS,$1B-$2B,33468000,3157124000,-60793000,-21693000,68765000,-21.4344,1400002000.0,0.023906,0.049118,47072000.0,0.033623,0.0,-0.025212,0.443442,0.057528,0 to 1 okay
VTOL,$100M-$500M,-1522000,1937278000,34148000,-8104000,6615000,45.7616,302022000.0,-0.005039,0.021902,-1489000.0,-0.00493,0.113065,-0.026942,0.1559,-0.123034,-1 to 0 mixed
VTR,$1B-$2B,18912000,24725433000,-162107000,-56280000,242817000,67.2785,1077245000.0,0.017556,0.225406,186537000.0,0.173161,0.0,-0.20785,0.043568,0.190717,0 to 1 okay
VTRS,$2B-$10B,-1269100000,47685500000,-974700000,-749500000,971200000,38.0394,3729100000.0,-0.340323,0.260438,221700000.0,0.059451,0.0,-0.600762,0.078202,-0.280872,-1 to 0 mixed
VVX,$500M-$1B,-17480000,3081900000,-7921000,-9076000,-38492000,32.5306,943460000.0,-0.018528,-0.040799,-47568000.0,-0.050419,0.0,0.022271,0.306129,-0.113489,-1 to 0 mixed
VYGR,$100M-$500M,124044000,351281000,31306000,14491000,123565000,-52.0966,150480000.0,0.824322,0.821139,138056000.0,0.917438,0.208041,0.003183,0.428375,1.527352,1 to 2 good
VYX,$500M-$1B,7000000,4990000000,-175000000,-86000000,311000000,-43.5931,916000000.0,0.007642,0.33952,225000000.0,0.245633,0.0,-0.331878,0.183567,0.253275,0 to 1 okay
VZ,$10B-$50B,4909000000,380255000000,-2383000000,-6110000000,8289000000,15.9826,32912000000.0,0.149155,0.251853,2179000000.0,0.066207,0.0,-0.102698,0.086552,0.215362,0 to 1 okay
WAB,$2B-$10B,169000000,18988000000,-72000000,-32000000,-25000000,68.4196,2194000000.0,0.077028,-0.011395,-57000000.0,-0.02598,0.0,0.088423,0.115547,-0.125798,-1 to 0 mixed
WAT,$500M-$1B,140923000,4626854000,-159211000,-34406000,196751000,4.6893,684674000.0,0.205825,0.287364,162345000.0,0.237113,0.0,-0.08154,0.147978,0.442938,0 to 1 okay
WBD,$10B-$50B,-1069000000,122757000000,-432000000,-257000000,-631000000,270.2957,10700000000.0,-0.099907,-0.058972,-888000000.0,-0.082991,0.0,-0.040935,0.087164,-0.182897,-1 to 0 mixed
WD,$100M-$500M,26665000,4493052000,513804000,9284000,-546672000,-47.9122,238746000.0,0.111688,-2.289764,-537388000.0,-2.250878,2.152095,2.401452,0.053137,-8,<=-2 bad
WDC,$2B-$10B,47000000,24546000000,856000000,-620000000,-340000000,496.1919,9646000000.0,0.004872,-0.035248,-960000000.0,-0.099523,0.088741,0.04012,0.392976,-0.263633,-1 to 0 mixed
WEC,$2B-$10B,507600000,43939700000,417600000,-1267900000,796100000,46.8282,2888100000.0,0.175756,0.275648,-471800000.0,-0.16336,0.144593,-0.099893,0.065729,-0.132198,-1 to 0 mixed
WELL,$1B-$2B,28635000,44012166000,470470000,-932837000,376058000,101.5253,1560729000.0,0.018347,0.24095,-556779000.0,-0.356743,0.301442,-0.222603,0.035461,-0.639838,-1 to 0 mixed
WEN,$500M-$1B,39821000,5182826000,-132278000,-12061000,52975000,-58.7456,528807000.0,0.075303,0.100178,40914000.0,0.07737,0.0,-0.024875,0.102031,0.152674,0 to 1 okay
WERN,$500M-$1B,35224000,3157936000,-16234000,-129230000,166847000,-4.0677,832714000.0,0.0423,0.200365,37617000.0,0.045174,0.0,-0.158065,0.263689,0.087474,0 to 1 okay
WEST,$100M-$500M,-4341000,773301000,46379000,-22028000,-25131000,-44.9609,205442000.0,-0.02113,-0.122326,-47159000.0,-0.229549,0.225752,0.101196,0.265669,-0.678824,-1 to 0 mixed
WFC,>$50B,4991000000,1886400000000,-2177000000,-7955000000,7406000000,42.0232,65203000000.0,0.076546,0.113584,-549000000.0,-0.00842,0.0,-0.037038,0.034565,0.068126,0 to 1 okay
WFRD,$1B-$2B,72000000,5068000000,-127000000,-64000000,84000000,-10.2358,1186000000.0,0.060708,0.070826,20000000.0,0.016863,0.0,-0.010118,0.234017,0.077572,0 to 1 okay
WHD,$100M-$500M,42894000,1522561000,303163000,-633152000,60462000,7.1132,228405000.0,0.187798,0.264714,-572690000.0,-2.507344,1.327305,-0.076916,0.150014,-3.139507,<=-2 bad
WING,$100M-$500M,15669000,377825000,-10087000,-4319000,35698000,-58.484,108721000.0,0.144121,0.328345,31379000.0,0.288619,0.0,-0.184224,0.287755,0.432741,0 to 1 okay
WK,$100M-$500M,-46150000,1218860000,-349000,-50474000,5563000,-25.8331,150189000.0,-0.307279,0.03704,-44911000.0,-0.29903,0.0,-0.344319,0.123221,-0.606309,-1 to 0 mixed
WKC,$10B-$50B,22800000,7375300000,-192800000,-23500000,143000000,0.7746,12481600000.0,0.001827,0.011457,119500000.0,0.009574,0.0,-0.00963,1.692351,0.011401,0 to 1 okay
WLDN,$100M-$500M,932000,393367000,-15449000,-3475000,17292000,133.9688,102603000.0,0.009084,0.168533,13817000.0,0.134665,0.0,-0.15945,0.260833,0.143748,0 to 1 okay
WLKP,$100M-$500M,14892000,1316842000,-105282000,228000,144860000,-0.8369,307677000.0,0.048401,0.470818,145088000.0,0.471559,0.0,-0.422417,0.233648,0.519961,0 to 1 okay
WLY,$2B-$10B,148309000,3108810000,-131638000,-194024000,339100000,1.4482,2082928000.0,0.071202,0.1628,145076000.0,0.06965,0.0,-0.091598,0.670008,0.140852,0 to 1 okay
WM,$2B-$10B,533000000,32823000000,-319000000,-778000000,1044000000,5.8376,4892000000.0,0.108953,0.21341,266000000.0,0.054374,0.0,-0.104456,0.149042,0.163328,0 to 1 okay
WMG,$2B-$10B,156000000,8545000000,-143000000,-51000000,203000000,-5.3268,2887000000.0,0.054035,0.070315,152000000.0,0.05265,0.0,-0.01628,0.337858,0.106685,0 to 1 okay
WMK,$1B-$2B,25814000,2039632000,-9145000,-43221000,7944000,8.8418,1144974000.0,0.022545,0.006938,-35277000.0,-0.03081,0.0,0.015607,0.561363,-0.039479,-1 to 0 mixed
WMT,>$50B,1673000000,245053000000,1940000000,-4860000000,4633000000,87.4503,152301000000.0,0.010985,0.03042,-227000000.0,-0.00149,0.012738,-0.019435,0.621502,-0.003244,-1 to 0 mixed
WNC,$500M-$1B,51213000,1362814000,-28061000,-31423000,69484000,-59.8856,620952000.0,0.082475,0.111899,38061000.0,0.061295,0.0,-0.029424,0.45564,0.14377,0 to 1 okay
WOOF,$1B-$2B,-1892000,5363152000,-37082000,-62775000,37651000,-18.6649,1555908000.0,-0.001216,0.024199,-25124000.0,-0.016147,0.0,-0.025415,0.290111,-0.017363,-1 to 0 mixed
WOR,$1B-$2B,126625000,3650918000,-109638000,-53733000,396130000,17.0383,1049694000.0,0.12063,0.377377,342397000.0,0.326187,0.0,-0.256746,0.287515,0.446818,0 to 1 okay
WRB,$2B-$10B,294126000,37111830000,-295726000,-359430000,445323000,25.3931,2895004000.0,0.101598,0.153825,85893000.0,0.029669,0.0,-0.052227,0.078008,0.131267,0 to 1 okay
WRBY,$100M-$500M,-10812000,580312000,81000,-12385000,8643000,41.4709,171968000.0,-0.062872,0.050259,-3742000.0,-0.02176,0.000471,-0.113132,0.296337,-0.085103,-1 to 0 mixed
WS,$2B-$10B,19800000,1764400000,-209900000,-13200000,235700000,12.7768,2723700000.0,0.00727,0.086537,222500000.0,0.08169,0.0,-0.079267,1.543698,0.08896,0 to 1 okay
WSC,$500M-$1B,210884000,6137915000,-423087000,271949000,148765000,-39.5183,565468000.0,0.372937,0.263083,420714000.0,0.74401,0.0,0.109854,0.092127,0.897239,0 to 1 okay
WSFS,$100M-$500M,62404000,20594672000,375226000,-139635000,30191000,53.3618,469182000.0,0.133006,0.064348,-109444000.0,-0.233266,0.799745,0.068658,0.022782,-1.03732,-2 to -1 weak
WSM,$1B-$2B,156531000,4471037000,-362427000,-49881000,342526000,35.2916,1755451000.0,0.089169,0.195121,292645000.0,0.166706,0.0,-0.105953,0.392627,0.255875,0 to 1 okay
WST,$500M-$1B,140000000,3829500000,-71000000,-82100000,138100000,-8.9573,716600000.0,0.195367,0.192716,56000000.0,0.078147,0.0,0.002651,0.187126,0.268211,0 to 1 okay
WTFC,$500M-$1B,180198000,52873511000,-227841000,114420000,68441000,50.989,565764000.0,0.318504,0.120971,182861000.0,0.323211,0.0,0.197533,0.0107,0.246649,0 to 1 okay
WTI,$100M-$500M,26005000,1114005000,-294089000,-13314000,23435000,72.093,131725000.0,0.197419,0.177909,10121000.0,0.076834,0.0,0.01951,0.118245,0.235232,0 to 1 okay
WTS,$100M-$500M,64700000,2309400000,-29000000,-5100000,33400000,65.6247,471700000.0,0.137163,0.070808,28300000.0,0.059996,0.0,0.066356,0.204252,0.064448,0 to 1 okay
WTTR,$100M-$500M,12347000,1218190000,47304000,-30579000,-18016000,52.5463,416592000.0,0.029638,-0.043246,-48595000.0,-0.116649,0.11355,0.072884,0.341976,-0.346329,-1 to 0 mixed
WWW,$500M-$1B,19000000,2416700000,8700000,74500000,-97800000,30.0146,599400000.0,0.031698,-0.163163,-23300000.0,-0.038872,0.014515,0.194862,0.248024,-0.411411,-1 to 0 mixed
WY,$1B-$2B,151000000,16983000000,-841000000,-69000000,126000000,-11.7178,1881000000.0,0.080276,0.066986,57000000.0,0.030303,0.0,0.013291,0.110758,0.083998,0 to 1 okay
WYNN,$2B-$10B,12332000,13996223000,121003000,-131950000,169491000,17.519,4345797000.0,0.002838,0.039001,37541000.0,0.008638,0.027844,-0.036163,0.310498,-0.016368,-1 to 0 mixed
XEL,$2B-$10B,418000000,64079000000,-250000000,-1284000000,1537000000,52.1479,8657000000.0,0.048285,0.177544,253000000.0,0.029225,0.0,-0.12926,0.135099,0.07751,0 to 1 okay
XHR,$100M-$500M,6280000,2902227000,-44300000,-10563000,30313000,11.933,268973000.0,0.023348,0.112699,19750000.0,0.073427,0.0,-0.089351,0.092678,0.096776,0 to 1 okay
XMTR,$100M-$500M,-18344000,707387000,483000,-10000000,-16455000,316.3053,105326000.0,-0.174164,-0.156229,-26455000.0,-0.251173,0.004586,-0.017935,0.148894,-0.429922,-1 to 0 mixed
XPER,$100M-$500M,-32000000,673635000,-2917000,-3929000,-43103000,-19.1981,126839000.0,-0.252288,-0.339825,-47032000.0,-0.370801,0.0,0.087536,0.18829,-0.798161,-1 to 0 mixed
XRAY,$500M-$1B,-19000000,7370000000,17000000,-37000000,-21000000,-52.379,978000000.0,-0.019427,-0.021472,-58000000.0,-0.059305,0.017382,0.002045,0.1327,-0.100204,-1 to 0 mixed
XRX,$1B-$2B,71000000,10008000000,-505000000,-17000000,78000000,-86.3861,1715000000.0,0.041399,0.045481,61000000.0,0.035569,0.0,-0.004082,0.171363,0.076968,0 to 1 okay
XYL,$1B-$2B,99000000,16112000000,-63000000,-37000000,-19000000,-10.2752,1448000000.0,0.06837,-0.013122,-56000000.0,-0.038674,0.0,0.081492,0.089871,-0.133287,-1 to 0 mixed
XYZ,$2B-$10B,98316000,34069893000,-9083000,623924000,294401000,10.8171,4990131000.0,0.019702,0.058997,918325000.0,0.184028,0.0,-0.039295,0.146467,0.20373,0 to 1 okay
YELP,$100M-$500M,-1178000,1014723000,-54706000,-37280000,74244000,-21.1695,312438000.0,-0.00377,0.237628,36964000.0,0.118308,0.0,-0.241398,0.307905,0.114538,0 to 1 okay
YOU,$100M-$500M,-5224000,1045009000,-9100000,-50605000,60757000,192.4332,132356000.0,-0.039469,0.459042,10152000.0,0.076702,0.0,-0.498512,0.126655,0.037233,0 to 1 okay
YUM,$1B-$2B,300000000,6231000000,-334000000,-56000000,349000000,17.7052,1645000000.0,0.182371,0.212158,293000000.0,0.178116,0.0,-0.029787,0.264003,0.360486,0 to 1 okay
Z,$100M-$500M,-22000000,6652000000,-68000000,-97000000,93000000,-0.8645,469000000.0,-0.046908,0.198294,-4000000.0,-0.008529,0.0,-0.245203,0.070505,-0.055437,-1 to 0 mixed
ZBH,$1B-$2B,232500000,21496900000,-206700000,-149400000,307700000,-13.5688,1831000000.0,0.12698,0.16805,158300000.0,0.086455,0.0,-0.04107,0.085175,0.213435,0 to 1 okay
ZBRA,$1B-$2B,150000000,7306000000,70000000,-17000000,-76000000,-27.9014,1405000000.0,0.106762,-0.054093,-93000000.0,-0.066192,0.049822,0.160854,0.192308,-0.330961,-1 to 0 mixed
ZD,$100M-$500M,-7627000,3471022000,-9483000,-38791000,115307000,-13.5532,307142000.0,-0.024832,0.375419,76516000.0,0.249123,0.0,-0.400251,0.088487,0.22429,0 to 1 okay
ZETA,$100M-$500M,-56955000,550714000,-7472000,-25916000,20104000,2.4859,157602000.0,-0.361385,0.127562,-5812000.0,-0.036878,0.0,-0.488947,0.286178,-0.398263,-1 to 0 mixed
ZG,$100M-$500M,-22000000,6652000000,-68000000,-97000000,93000000,2.1097,469000000.0,-0.046908,0.198294,-4000000.0,-0.008529,0.0,-0.245203,0.070505,-0.055437,-1 to 0 mixed
ZION,$100M-$500M,204000000,87203000000,-862000000,591000000,221000000,45.6077,151000000.0,1.350993,1.463576,812000000.0,5.377483,0.0,-0.112583,0.001732,3.350993,>=2 strong
ZIP,$100M-$500M,5011000,659500000,-57243000,38019000,6370000,-67.2717,183749000.0,0.027271,0.034667,44389000.0,0.241574,0.0,-0.007396,0.278619,0.268845,0 to 1 okay
ZM,$1B-$2B,15444000,9929793000,7019000,-480786000,418487000,53.8833,1105364000.0,0.013972,0.378597,-62299000.0,-0.056361,0.00635,-0.364625,0.111318,-0.048739,-1 to 0 mixed
ZTS,$2B-$10B,552000000,14286000000,-1802000000,-216000000,549000000,-31.5306,2000000000.0,0.276,0.2745,333000000.0,0.1665,0.0,0.0015,0.139997,0.4395,0 to 1 okay
ZWS,$100M-$500M,22800000,2667000000,-50300000,-5200000,5000000,78.9688,372100000.0,0.061274,0.013437,-200000.0,-0.000537,0.0,0.047837,0.13952,-0.034937,-1 to 0 mixed
ABBV,$10B-$50B,239000000,134711000000,-6192000000,-499000000,4193000000,23.5418,12225000000.0,0.01955,0.342986,3694000000.0,0.302168,0.0,-0.323436,0.09075,0.321718,0 to 1 okay
ABT,$2B-$10B,1318000000,73214000000,-1410000000,-462000000,1143000000,-0.576,9747000000.0,0.135221,0.117267,681000000.0,0.069868,0.0,0.017954,0.13313,0.16918,0 to 1 okay
ACN,$10B-$50B,5498594000,51245305000,-4165025000,-1255380000,6114880000,-36.1802,48126545000.0,0.114253,0.127058,4859500000.0,0.100973,0.0,-0.012806,0.939141,0.215226,0 to 1 okay
AIZ,$2B-$10B,113600000,33635200000,-43000000,-229400000,259600000,39.6464,2642800000.0,0.042985,0.098229,30200000.0,0.011427,0.0,-0.055244,0.078572,0.054412,0 to 1 okay
